date,t2,rh2,slp,wspd,wdir,site
2019-06-12 00:00:00,  17.40,95,1011.00,   1.11,50,BUENOS AIRES
2019-06-12 01:00:00,  17.60,96,1010.30,   2.50,320,BUENOS AIRES
2019-06-12 02:00:00,  17.90,93,1010.30,   4.72,320,BUENOS AIRES
2019-06-12 03:00:00,  18.00,92,1009.60,   1.67,320,BUENOS AIRES
2019-06-12 04:00:00,  17.80,94,1009.00,   3.61,320,BUENOS AIRES
2019-06-12 05:00:00,  17.80,93,1008.80,   1.67,320,BUENOS AIRES
2019-06-12 06:00:00,  18.20,92,1008.60,   2.50,320,BUENOS AIRES
2019-06-12 07:00:00,  18.00,92,1008.80,   2.50,320,BUENOS AIRES
2019-06-12 08:00:00,  18.30,91,1009.70,   1.67,320,BUENOS AIRES
2019-06-12 09:00:00,  18.50,90,1009.70,   2.50,320,BUENOS AIRES
2019-06-12 10:00:00,  18.90,88,1010.00,   3.61,320,BUENOS AIRES
2019-06-12 11:00:00,  19.60,88,1010.70,   1.11,270,BUENOS AIRES
2019-06-12 12:00:00,  20.60,84,1010.00,   1.94,270,BUENOS AIRES
2019-06-12 13:00:00,  21.80,79,1009.40,   1.67,230,BUENOS AIRES
2019-06-12 14:00:00,  21.80,80,1008.80,   1.11,230,BUENOS AIRES
2019-06-12 15:00:00,  21.60,82,1009.00,   1.67,180,BUENOS AIRES
2019-06-12 16:00:00,  21.40,82,1009.40,   1.11,180,BUENOS AIRES
2019-06-12 17:00:00,  21.00,84,1009.70,   1.67,50,BUENOS AIRES
2019-06-12 18:00:00,  19.80,88,1010.10,   1.11,90,BUENOS AIRES
2019-06-12 19:00:00,  19.40,91,1011.40,   1.67,360,BUENOS AIRES
2019-06-12 20:00:00,  19.70,88,1011.70,   1.11,360,BUENOS AIRES
2019-06-12 21:00:00,  18.40,92,1012.30,   0.00,0,BUENOS AIRES
2019-06-12 22:00:00,  17.60,94,1012.30,   0.00,0,BUENOS AIRES
2019-06-12 23:00:00,  17.40,96,1012.70,   0.56,50,BUENOS AIRES
2019-06-13 00:00:00,  17.30,96,1013.20,   0.00,0,BUENOS AIRES
2019-06-13 01:00:00,  18.00,95,1013.60,   0.00,0,BUENOS AIRES
2019-06-13 02:00:00,  18.10,95,1014.10,   1.67,140,BUENOS AIRES
2019-06-13 03:00:00,  17.40,93,1014.10,   1.94,90,BUENOS AIRES
2019-06-13 04:00:00,  17.00,93,1012.80,   2.50,140,BUENOS AIRES
2019-06-13 05:00:00,  16.80,93,1013.00,   2.50,90,BUENOS AIRES
2019-06-13 06:00:00,  16.30,95,1011.90,   3.06,90,BUENOS AIRES
2019-06-13 07:00:00,  16.00,94,1012.30,   3.61,90,BUENOS AIRES
2019-06-13 08:00:00,  16.00,94,1012.30,   3.06,90,BUENOS AIRES
2019-06-13 09:00:00,  15.90,96,1012.50,   4.17,90,BUENOS AIRES
2019-06-13 10:00:00,  16.00,94,1012.40,   3.61,50,BUENOS AIRES
2019-06-13 11:00:00,  16.20,96,1013.40,   4.72,50,BUENOS AIRES
2019-06-13 12:00:00,  16.60,96,1012.40,   2.50,50,BUENOS AIRES
2019-06-13 13:00:00,  17.80,95,1011.00,   3.06,50,BUENOS AIRES
2019-06-13 14:00:00,  18.50,93,1010.10,   2.50,50,BUENOS AIRES
2019-06-13 15:00:00,  19.30,92,1008.80,   1.94,360,BUENOS AIRES
2019-06-13 16:00:00,  19.40,92,1008.20,   1.67,20,BUENOS AIRES
2019-06-13 17:00:00,  19.50,92,1007.60,   3.06,360,BUENOS AIRES
2019-06-13 18:00:00,  19.60,92,1008.80,   2.50,90,BUENOS AIRES
2019-06-13 19:00:00,  19.30,94,1008.90,   3.06,360,BUENOS AIRES
2019-06-13 20:00:00,  19.60,92,1008.90,   1.94,360,BUENOS AIRES
2019-06-13 21:00:00,  19.00,95,1009.10,   1.67,360,BUENOS AIRES
2019-06-13 22:00:00,  18.90,95,1009.40,   1.11,50,BUENOS AIRES
2019-06-13 23:00:00,  19.00,94,1009.60,   1.11,50,BUENOS AIRES
2019-06-14 00:00:00,  18.70,95,1010.00,   0.00,0,BUENOS AIRES
2019-06-14 01:00:00,  18.80,96,1010.10,   0.56,230,BUENOS AIRES
2019-06-14 02:00:00,  18.80,96,1009.90,   1.67,230,BUENOS AIRES
2019-06-14 03:00:00,  18.60,95,1010.40,   2.50,230,BUENOS AIRES
2019-06-14 04:00:00,  17.80,96,1011.40,   1.11,230,BUENOS AIRES
2019-06-14 05:00:00,  16.40,94,1011.60,   2.50,230,BUENOS AIRES
2019-06-14 06:00:00,  15.80,96,1012.20,   3.06,230,BUENOS AIRES
2019-06-14 07:00:00,  15.20,96,1012.90,   1.67,230,BUENOS AIRES
2019-06-14 08:00:00,  14.20,96,1014.10,   4.17,180,BUENOS AIRES
2019-06-14 09:00:00,  14.40,93,1014.20,   3.61,180,BUENOS AIRES
2019-06-14 10:00:00,  15.80,89,1014.40,   3.61,180,BUENOS AIRES
2019-06-14 11:00:00,  15.20,98,1015.20,   1.67,360,BUENOS AIRES
2019-06-14 12:00:00,  15.20,88,1016.60,   3.06,230,BUENOS AIRES
2019-06-14 13:00:00,  15.10,89,1016.40,   0.00,0,BUENOS AIRES
2019-06-14 14:00:00,  15.20,88,1016.10,   1.94,180,BUENOS AIRES
2019-06-14 15:00:00,  14.80,89,1015.90,   1.11,230,BUENOS AIRES
2019-06-14 16:00:00,  14.20,90,1016.20,   1.94,230,BUENOS AIRES
2019-06-14 17:00:00,  13.90,89,1016.10,   3.06,180,BUENOS AIRES
2019-06-14 18:00:00,  13.40,91,1016.70,   1.94,140,BUENOS AIRES
2019-06-14 19:00:00,  13.20,91,1017.70,   1.94,140,BUENOS AIRES
2019-06-14 20:00:00,  13.20,91,1018.10,   5.28,140,BUENOS AIRES
2019-06-14 21:00:00,  13.20,91,1018.80,   1.11,140,BUENOS AIRES
2019-06-14 22:00:00,  13.40,91,1019.20,   3.61,90,BUENOS AIRES
2019-06-14 23:00:00,  14.00,87,1018.80,   3.06,140,BUENOS AIRES
2019-06-15 00:00:00,  14.10,86,1019.30,   3.06,90,BUENOS AIRES
2019-06-15 01:00:00,  14.20,86,1019.30,   1.94,90,BUENOS AIRES
2019-06-15 02:00:00,  14.20,87,1019.20,   1.11,90,BUENOS AIRES
2019-06-15 03:00:00,  13.40,88,1019.20,   3.61,140,BUENOS AIRES
2019-06-15 04:00:00,  13.20,90,1018.20,   4.17,140,BUENOS AIRES
2019-06-15 05:00:00,  12.60,91,1017.70,   3.61,140,BUENOS AIRES
2019-06-15 06:00:00,  12.10,89,1017.20,   5.28,140,BUENOS AIRES
2019-06-15 07:00:00,  12.00,86,1017.60,   4.72,140,BUENOS AIRES
2019-06-15 08:00:00,  11.60,94,1017.80,   2.50,90,BUENOS AIRES
2019-06-15 09:00:00,  11.70,93,1017.10,   4.72,140,BUENOS AIRES
2019-06-15 10:00:00,  11.50,94,1019.50,   4.17,140,BUENOS AIRES
2019-06-15 11:00:00,  11.70,95,1020.10,   7.22,140,BUENOS AIRES
2019-06-15 12:00:00,  11.80,95,1020.40,   3.06,90,BUENOS AIRES
2019-06-15 13:00:00,  12.20,96,1020.00,   4.17,140,BUENOS AIRES
2019-06-15 14:00:00,  12.60,94,1019.00,   3.06,90,BUENOS AIRES
2019-06-15 15:00:00,  12.80,93,1018.30,   2.50,140,BUENOS AIRES
2019-06-15 16:00:00,  13.00,91,1018.30,   5.28,140,BUENOS AIRES
2019-06-15 17:00:00,  12.80,91,1018.50,   3.61,90,BUENOS AIRES
2019-06-15 18:00:00,  12.60,92,1018.70,   5.28,90,BUENOS AIRES
2019-06-15 19:00:00,  12.90,88,1019.20,   6.11,90,BUENOS AIRES
2019-06-15 20:00:00,  13.20,80,1020.30,   3.61,90,BUENOS AIRES
2019-06-15 21:00:00,  13.30,93,1020.50,   3.06,140,BUENOS AIRES
2019-06-15 22:00:00,  13.60,96,1019.70,   5.56,90,BUENOS AIRES
2019-06-15 23:00:00,  13.80,94,1020.80,   7.78,90,BUENOS AIRES
2019-06-16 00:00:00,  13.80,96,1020.80,   5.28,90,BUENOS AIRES
2019-06-16 01:00:00,  14.00,97,1020.00,   3.61,90,BUENOS AIRES
2019-06-16 02:00:00,  14.60,93,1020.40,   4.17,90,BUENOS AIRES
2019-06-16 03:00:00,  13.80,96,1019.70,   7.22,90,BUENOS AIRES
2019-06-16 04:00:00,  15.20,96,1019.60,   5.56,90,BUENOS AIRES
2019-06-16 05:00:00,  15.50,94,1019.60,   3.61,50,BUENOS AIRES
2019-06-16 06:00:00,  15.70,94,1018.70,   9.17,50,BUENOS AIRES
2019-06-16 07:00:00,  15.70,96,1018.90,   3.61,50,BUENOS AIRES
2019-06-16 08:00:00,  15.80,94,1019.30,   1.94,140,BUENOS AIRES
2019-06-16 09:00:00,  15.90,97,1019.30,   3.61,140,BUENOS AIRES
2019-06-16 10:00:00,  16.00,96,1019.90,   2.50,90,BUENOS AIRES
2019-06-16 11:00:00,  16.30,96,1020.80,   2.50,90,BUENOS AIRES
2019-06-16 12:00:00,  16.70,97,1020.80,   2.50,90,BUENOS AIRES
2019-06-16 13:00:00,  16.80,97,1020.70,   2.50,90,BUENOS AIRES
2019-06-16 14:00:00,  17.00,96,1020.10,   4.72,90,BUENOS AIRES
2019-06-16 15:00:00,  17.20,97,1019.50,   1.94,50,BUENOS AIRES
2019-06-16 16:00:00,  17.30,97,1019.80,   2.50,20,BUENOS AIRES
2019-06-16 17:00:00,  17.40,96,1020.10,   2.50,50,BUENOS AIRES
2019-06-16 18:00:00,  17.30,97,1020.00,   3.61,50,BUENOS AIRES
2019-06-16 19:00:00,  16.90,97,1020.00,   1.67,50,BUENOS AIRES
2019-06-16 20:00:00,  16.40,98,1020.90,   1.67,360,BUENOS AIRES
2019-06-16 21:00:00,  16.90,98,1021.10,   1.67,90,BUENOS AIRES
2019-06-16 22:00:00,  16.70,99,1021.40,   1.11,90,BUENOS AIRES
2019-06-16 23:00:00,  16.60,98,1021.60,   1.67,50,BUENOS AIRES
2019-06-17 00:00:00,  17.10,97,1021.70,   1.67,50,BUENOS AIRES
2019-06-17 01:00:00,  16.90,97,1021.80,   1.11,50,BUENOS AIRES
2019-06-17 02:00:00,  16.60,97,1021.60,   2.50,50,BUENOS AIRES
2019-06-17 03:00:00,  17.00,96,1021.00,   1.67,50,BUENOS AIRES
2019-06-17 04:00:00,  17.00,96,1020.30,   2.50,50,BUENOS AIRES
2019-06-17 05:00:00,  17.00,97,1019.80,   1.67,360,BUENOS AIRES
2019-06-17 06:00:00,  17.10,98,1019.50,   1.67,360,BUENOS AIRES
2019-06-17 07:00:00,  17.00,99,1019.30,   1.67,50,BUENOS AIRES
2019-06-17 08:00:00,  17.40,97,1019.70,   1.94,360,BUENOS AIRES
2019-06-17 09:00:00,  17.40,97,1019.80,   1.11,360,BUENOS AIRES
2019-06-17 10:00:00,  17.20,97,1019.40,   1.67,360,BUENOS AIRES
2019-06-17 11:00:00,  16.70,97,1019.20,   1.67,320,BUENOS AIRES
2019-06-17 12:00:00,  16.50,96,1018.60,   1.94,320,BUENOS AIRES
2019-06-17 13:00:00,  16.30,97,1018.10,   1.67,320,BUENOS AIRES
2019-06-17 14:00:00,  15.70,96,1017.70,   1.11,270,BUENOS AIRES
2019-06-17 15:00:00,  15.00,96,1016.80,   1.11,270,BUENOS AIRES
2019-06-17 16:00:00,  14.60,96,1017.10,   1.67,270,BUENOS AIRES
2019-06-17 17:00:00,  14.20,96,1016.30,   0.00,0,BUENOS AIRES
2019-06-17 18:00:00,  14.10,96,1016.10,   0.00,0,BUENOS AIRES
2019-06-17 19:00:00,  14.20,97,1016.10,   0.56,360,BUENOS AIRES
2019-06-17 20:00:00,  14.20,97,1016.20,   0.00,0,BUENOS AIRES
2019-06-17 21:00:00,  14.00,96,1016.00,   1.11,270,BUENOS AIRES
2019-06-17 22:00:00,  13.90,94,1015.10,   0.00,0,BUENOS AIRES
2019-06-17 23:00:00,  13.60,96,1014.30,   0.00,0,BUENOS AIRES
2019-06-18 00:00:00,  13.60,97,1014.20,   0.00,0,BUENOS AIRES
2019-06-18 01:00:00,  13.60,96,1013.30,   0.00,0,BUENOS AIRES
2019-06-18 02:00:00,  13.40,97,1012.70,   1.11,270,BUENOS AIRES
2019-06-18 03:00:00,  13.20,94,1012.10,   1.11,230,BUENOS AIRES
2019-06-18 04:00:00,  13.20,97,1012.00,   1.11,230,BUENOS AIRES
2019-06-18 05:00:00,  11.90,95,1012.10,   1.11,230,BUENOS AIRES
2019-06-18 06:00:00,  11.70,97,1011.40,   3.06,230,BUENOS AIRES
2019-06-18 07:00:00,  11.20,95,1011.60,   3.06,230,BUENOS AIRES
2019-06-18 08:00:00,  11.10,92,1012.30,   1.11,270,BUENOS AIRES
2019-06-18 09:00:00,  11.10,94,1012.20,   2.50,270,BUENOS AIRES
2019-06-18 10:00:00,  11.40,92,1012.30,   1.67,270,BUENOS AIRES
2019-06-18 11:00:00,  12.10,85,1012.30,   5.28,320,BUENOS AIRES
2019-06-18 12:00:00,  12.40,82,1011.60,   5.28,270,BUENOS AIRES
2019-06-18 13:00:00,  11.70,81,1010.70,   6.11,320,BUENOS AIRES
2019-06-18 14:00:00,  11.20,83,1009.80,   6.11,270,BUENOS AIRES
2019-06-18 15:00:00,  11.70,80,1009.50,   3.06,270,BUENOS AIRES
2019-06-18 16:00:00,  12.60,75,1009.60,   1.94,270,BUENOS AIRES
2019-06-18 17:00:00,  13.00,71,1009.80,   1.94,230,BUENOS AIRES
2019-06-18 18:00:00,  12.60,73,1010.20,   3.06,270,BUENOS AIRES
2019-06-18 19:00:00,  12.40,70,1010.30,   4.17,270,BUENOS AIRES
2019-06-18 20:00:00,  12.30,68,1010.60,   2.50,270,BUENOS AIRES
2019-06-18 21:00:00,  12.20,66,1010.60,   2.50,270,BUENOS AIRES
2019-06-18 22:00:00,  12.10,64,1010.60,   1.94,270,BUENOS AIRES
2019-06-18 23:00:00,  12.40,58,1010.60,   4.72,270,BUENOS AIRES
2019-06-19 00:00:00,  12.80,52,1010.60,   4.72,270,BUENOS AIRES
2019-06-19 01:00:00,  12.30,56,1010.60,   2.50,230,BUENOS AIRES
2019-06-19 02:00:00,  12.10,59,1010.60,   1.94,230,BUENOS AIRES
2019-06-19 03:00:00,  12.00,63,1010.60,   4.72,230,BUENOS AIRES
2019-06-19 04:00:00,  12.10,65,1010.60,   2.50,270,BUENOS AIRES
2019-06-19 05:00:00,  12.20,72,1010.60,   1.94,270,BUENOS AIRES
2019-06-19 06:00:00,  12.40,71,1010.60,   3.06,270,BUENOS AIRES
2019-06-19 07:00:00,  12.20,72,1010.60,   3.61,270,BUENOS AIRES
2019-06-19 08:00:00,  12.00,67,1013.00,   0.00,0,BUENOS AIRES
2019-06-19 09:00:00,  12.20,68,1013.70,   1.67,230,BUENOS AIRES
2019-06-19 10:00:00,  13.40,61,1014.70,   1.94,230,BUENOS AIRES
2019-06-19 11:00:00,  14.20,56,1015.70,   5.28,230,BUENOS AIRES
2019-06-19 12:00:00,  15.10,56,1015.70,   5.28,230,BUENOS AIRES
2019-06-19 13:00:00,  16.00,54,1015.60,   1.94,230,BUENOS AIRES
2019-06-19 14:00:00,  17.00,51,1015.30,   1.67,230,BUENOS AIRES
2019-06-19 15:00:00,  18.10,50,1015.30,   4.17,230,BUENOS AIRES
2019-06-19 16:00:00,  16.90,52,1015.90,   3.06,230,BUENOS AIRES
2019-06-19 17:00:00,  15.60,56,1016.50,   1.11,230,BUENOS AIRES
2019-06-19 18:00:00,  14.80,57,1017.40,   1.67,270,BUENOS AIRES
2019-06-19 19:00:00,  13.90,62,1017.80,   3.61,230,BUENOS AIRES
2019-06-19 20:00:00,  13.30,66,1018.70,   1.94,230,BUENOS AIRES
2019-06-19 21:00:00,  12.40,70,1019.10,   1.67,230,BUENOS AIRES
2019-06-19 22:00:00,  11.70,72,1019.50,   1.67,230,BUENOS AIRES
2019-06-19 23:00:00,  11.10,72,1020.30,   2.50,180,BUENOS AIRES
2019-06-20 00:00:00,  10.80,72,1020.90,   1.94,180,BUENOS AIRES
2019-06-20 01:00:00,  10.70,72,1021.50,   1.67,180,BUENOS AIRES
2019-06-20 02:00:00,   9.80,76,1021.40,   1.94,230,BUENOS AIRES
2019-06-20 03:00:00,   9.00,80,1021.50,   1.11,180,BUENOS AIRES
2019-06-20 04:00:00,   8.20,85,1021.70,   0.56,270,BUENOS AIRES
2019-06-20 05:00:00,   7.80,86,1022.30,   1.11,270,BUENOS AIRES
2019-06-20 06:00:00,   7.50,86,1022.30,   0.00,0,BUENOS AIRES
2019-06-20 07:00:00,   6.70,90,1022.40,   0.00,0,BUENOS AIRES
2019-06-20 08:00:00,   6.30,91,1022.60,   0.00,0,BUENOS AIRES
2019-06-20 09:00:00,   7.20,92,1023.30,   0.00,0,BUENOS AIRES
2019-06-20 10:00:00,  12.40,72,1023.40,   0.00,0,BUENOS AIRES
2019-06-20 11:00:00,  15.20,56,1024.00,   1.11,320,BUENOS AIRES
2019-06-20 12:00:00,  16.40,53,1023.60,   3.06,320,BUENOS AIRES
2019-06-20 13:00:00,  15.50,60,1023.40,   3.61,360,BUENOS AIRES
2019-06-20 14:00:00,  15.90,60,1022.60,   2.50,320,BUENOS AIRES
2019-06-20 15:00:00,  15.70,67,1022.10,   2.50,360,BUENOS AIRES
2019-06-20 16:00:00,  15.00,69,1021.60,   1.94,360,BUENOS AIRES
2019-06-20 17:00:00,  15.00,73,1021.80,   1.94,320,BUENOS AIRES
2019-06-20 18:00:00,  13.80,81,1021.60,   1.11,320,BUENOS AIRES
2019-06-20 19:00:00,  13.40,76,1021.50,   1.94,320,BUENOS AIRES
2019-06-20 20:00:00,  13.00,77,1021.50,   1.67,320,BUENOS AIRES
2019-06-20 21:00:00,  12.10,85,1021.30,   1.11,320,BUENOS AIRES
2019-06-20 22:00:00,  12.80,81,1021.20,   1.94,320,BUENOS AIRES
2019-06-20 23:00:00,  13.10,83,1021.30,   1.67,360,BUENOS AIRES
2019-06-21 00:00:00,  13.40,77,1021.30,   3.61,320,BUENOS AIRES
2019-06-21 01:00:00,  13.10,81,1020.90,   0.56,320,BUENOS AIRES
2019-06-21 02:00:00,  13.00,84,1020.70,   1.67,320,BUENOS AIRES
2019-06-21 03:00:00,  12.70,85,1020.30,   1.11,320,BUENOS AIRES
2019-06-21 04:00:00,  12.40,84,1020.70,   1.67,320,BUENOS AIRES
2019-06-21 05:00:00,  12.10,80,1020.20,   1.94,320,BUENOS AIRES
2019-06-21 06:00:00,  11.60,84,1019.90,   1.11,360,BUENOS AIRES
2019-06-21 07:00:00,  11.70,84,1019.90,   2.50,360,BUENOS AIRES
2019-06-21 08:00:00,  12.20,84,1020.60,   2.50,360,BUENOS AIRES
2019-06-21 09:00:00,  13.40,70,1020.70,   3.06,320,BUENOS AIRES
2019-06-21 10:00:00,  13.80,74,1021.00,   2.50,320,BUENOS AIRES
2019-06-21 11:00:00,  14.40,74,1020.80,   3.06,320,BUENOS AIRES
2019-06-21 12:00:00,  14.80,72,1020.70,   2.50,320,BUENOS AIRES
2019-06-21 13:00:00,  15.10,74,1019.90,   1.94,320,BUENOS AIRES
2019-06-21 14:00:00,  15.20,76,1019.00,   1.94,320,BUENOS AIRES
2019-06-21 15:00:00,  15.30,78,1018.60,   2.50,360,BUENOS AIRES
2019-06-21 16:00:00,  15.60,77,1018.60,   1.67,360,BUENOS AIRES
2019-06-21 17:00:00,  15.40,81,1018.50,   1.94,360,BUENOS AIRES
2019-06-21 18:00:00,  15.80,79,1018.30,   1.67,360,BUENOS AIRES
2019-06-21 19:00:00,  15.60,82,1018.70,   1.67,360,BUENOS AIRES
2019-06-21 20:00:00,  15.30,86,1019.10,   0.00,0,BUENOS AIRES
2019-06-21 21:00:00,  16.00,91,1019.10,   1.11,320,BUENOS AIRES
2019-06-21 22:00:00,  15.90,89,1019.40,   1.11,320,BUENOS AIRES
2019-06-21 23:00:00,  16.10,93,1019.50,   1.67,360,BUENOS AIRES
2019-06-22 00:00:00,  16.10,94,1020.30,   1.11,320,BUENOS AIRES
2019-06-22 01:00:00,  15.90,94,1019.90,   0.00,0,BUENOS AIRES
